id,user_id,supplier,warehouse,hsn,modelno,brand,prod_desc,smtids,quantity,barcode,property,pricelist,status
5ac707de5ba9450cb45ab1f4,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,CUT60(L204),Jasic,Cut Welding Machine Jasic CUT60(L204),"['SMT060418000231', 'SMT060418000232', 'SMT060418000233', 'SMT060418000234', 'SMT060418000235', 'SMT060418000236', 'SMT060418000237', 'SMT060418000238', 'SMT060418000239', 'SMT060418000240', 'SMT110418000351', 'SMT110418000352', 'SMT110418000353', 'SMT110418000354', 'SMT110418000355', 'SMT110418000356', 'SMT110418000357', 'SMT110418000358', 'SMT110418000359', 'SMT110418000360', 'SMT110418000361', 'SMT110418000362', 'SMT110418000363', 'SMT110418000364', 'SMT110418000365', 'SMT110418000366', 'SMT110418000367', 'SMT110418000368', 'SMT110418000369', 'SMT110418000370', 'SMT110418000371', 'SMT110418000372', 'SMT110418000373', 'SMT110418000374', 'SMT110418000375', 'SMT110418000376', 'SMT110418000377', 'SMT110418000378', 'SMT110418000379', 'SMT110418000380', 'SMT110418000381', 'SMT110418000382', 'SMT110418000383', 'SMT110418000384', 'SMT110418000385', 'SMT110418000386', 'SMT110418000387', 'SMT110418000388', 'SMT110418000389', 'SMT110418000390', 'SMT110418000391', 'SMT110418000392', 'SMT110418000393', 'SMT110418000394', 'SMT110418000395', 'SMT110418000396', 'SMT110418000397', 'SMT110418000398', 'SMT110418000399', 'SMT110418000400', 'SMT110418001451', 'SMT110418001452', 'SMT110418001453', 'SMT110418001454', 'SMT110418001455', 'SMT110418001456', 'SMT110418001457', 'SMT110418001458', 'SMT110418001459', 'SMT110418001460', 'SMT110418001461', 'SMT110418001462', 'SMT110418001463', 'SMT110418001464', 'SMT110418001465', 'SMT110418001466', 'SMT110418001467', 'SMT110418001468', 'SMT110418001469', 'SMT110418001470']",80,1051102002,"[{""tosmt"": ""SMT060418000240"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000231""}, {""tosmt"": ""SMT110418000400"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000351""}, {""tosmt"": ""SMT110418001470"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001451""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707de5ba9450cb45ab1f6,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,CUT100(L201),Jasic,Cut Welding Machine Jasic CUT100(L201),"['SMT060418000251', 'SMT060418000252', 'SMT060418000253', 'SMT060418000254', 'SMT060418000255', 'SMT060418000256', 'SMT060418000257', 'SMT060418000258', 'SMT060418000259', 'SMT060418000260', 'SMT110418000451', 'SMT110418000452', 'SMT110418000453', 'SMT110418000454', 'SMT110418000455', 'SMT110418000456', 'SMT110418000457', 'SMT110418000458', 'SMT110418000459', 'SMT110418000460', 'SMT110418000461', 'SMT110418000462', 'SMT110418000463', 'SMT110418000464', 'SMT110418000465', 'SMT110418000466', 'SMT110418000467', 'SMT110418000468', 'SMT110418000469', 'SMT110418000470', 'SMT110418000471', 'SMT110418000472', 'SMT110418000473', 'SMT110418000474', 'SMT110418000475', 'SMT110418000476', 'SMT110418000477', 'SMT110418000478', 'SMT110418000479', 'SMT110418000480', 'SMT110418000481', 'SMT110418000482', 'SMT110418000483', 'SMT110418000484', 'SMT110418000485', 'SMT110418000486', 'SMT110418000487', 'SMT110418000488', 'SMT110418000489', 'SMT110418000490', 'SMT110418000491', 'SMT110418000492', 'SMT110418000493', 'SMT110418000494', 'SMT110418000495', 'SMT110418000496', 'SMT110418000497', 'SMT110418000498', 'SMT110418000499', 'SMT110418000500', 'SMT110418001491', 'SMT110418001492', 'SMT110418001493', 'SMT110418001494', 'SMT110418001495', 'SMT110418001496', 'SMT110418001497', 'SMT110418001498', 'SMT110418001499', 'SMT110418001500', 'SMT110418001501', 'SMT110418001502', 'SMT110418001503', 'SMT110418001504', 'SMT110418001505', 'SMT110418001506', 'SMT110418001507', 'SMT110418001508', 'SMT110418001509', 'SMT110418001510']",80,1051102004,"[{""tosmt"": ""SMT060418000260"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000251""}, {""tosmt"": ""SMT110418000500"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000451""}, {""tosmt"": ""SMT110418001510"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001491""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707de5ba9450cb45ab1ef,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,ARC220ES(single board),Jasic, Arc Welding Machine Jasic ARC220ES(single board),"['SMT060418000171', 'SMT060418000172', 'SMT060418000173', 'SMT060418000174', 'SMT060418000175', 'SMT060418000176', 'SMT060418000177', 'SMT060418000178', 'SMT060418000179', 'SMT060418000180', 'SMT110418000101', 'SMT110418000102', 'SMT110418000103', 'SMT110418000104', 'SMT110418000105', 'SMT110418000106', 'SMT110418000107', 'SMT110418000108', 'SMT110418000109', 'SMT110418000110', 'SMT110418000111', 'SMT110418000112', 'SMT110418000113', 'SMT110418000114', 'SMT110418000115', 'SMT110418000116', 'SMT110418000117', 'SMT110418000118', 'SMT110418000119', 'SMT110418000120', 'SMT110418000121', 'SMT110418000122', 'SMT110418000123', 'SMT110418000124', 'SMT110418000125', 'SMT110418000126', 'SMT110418000127', 'SMT110418000128', 'SMT110418000129', 'SMT110418000130', 'SMT110418000131', 'SMT110418000132', 'SMT110418000133', 'SMT110418000134', 'SMT110418000135', 'SMT110418000136', 'SMT110418000137', 'SMT110418000138', 'SMT110418000139', 'SMT110418000140', 'SMT110418000141', 'SMT110418000142', 'SMT110418000143', 'SMT110418000144', 'SMT110418000145', 'SMT110418000146', 'SMT110418000147', 'SMT110418000148', 'SMT110418000149', 'SMT110418000150', 'SMT110418001351', 'SMT110418001352', 'SMT110418001353', 'SMT110418001354', 'SMT110418001355', 'SMT110418001356', 'SMT110418001357', 'SMT110418001358', 'SMT110418001359', 'SMT110418001360', 'SMT110418001361', 'SMT110418001362', 'SMT110418001363', 'SMT110418001364', 'SMT110418001365', 'SMT110418001366', 'SMT110418001367', 'SMT110418001368', 'SMT110418001369', 'SMT110418001370']",80,1051101007,"[{""tosmt"": ""SMT060418000180"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000171""}, {""tosmt"": ""SMT110418000150"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000101""}, {""tosmt"": ""SMT110418001370"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001351""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707df5ba9450cb45ab1f7,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,MIG250(N218),Jasic,MIG Welding Machine Jasic MIG250(N218),"['SMT110418000554', 'SMT110418000555', 'SMT110418000556', 'SMT110418000557', 'SMT110418000558', 'SMT110418000559', 'SMT110418000560', 'SMT110418000561', 'SMT110418000562', 'SMT110418000563', 'SMT110418000564', 'SMT110418000565', 'SMT110418000566', 'SMT110418000567', 'SMT110418000568', 'SMT110418000569', 'SMT110418000570', 'SMT110418000571', 'SMT110418000572', 'SMT110418000573', 'SMT110418000574', 'SMT110418000575', 'SMT110418000576', 'SMT110418000577', 'SMT110418000578', 'SMT110418000579', 'SMT110418000580', 'SMT110418000581', 'SMT110418000582', 'SMT110418000583', 'SMT110418000584', 'SMT110418000585', 'SMT110418000586', 'SMT110418000587', 'SMT110418000588', 'SMT110418000589', 'SMT110418000590', 'SMT110418000591', 'SMT110418000592', 'SMT110418000593', 'SMT110418000594', 'SMT110418000595', 'SMT110418000596', 'SMT110418000597', 'SMT110418000598', 'SMT110418000599', 'SMT110418000600', 'SMT110418001531', 'SMT110418001532', 'SMT110418001533', 'SMT110418001534', 'SMT110418001535', 'SMT110418001536', 'SMT110418001537', 'SMT110418001538', 'SMT110418001539', 'SMT110418001540', 'SMT110418001541', 'SMT110418001542', 'SMT110418001543', 'SMT110418001544', 'SMT110418001545', 'SMT110418001546', 'SMT110418001547', 'SMT110418001548', 'SMT110418001549', 'SMT110418001550', 'SMT020518000001', 'SMT020518000002', 'SMT020518000003', 'SMT020518000004', 'SMT020518000005', 'SMT020518000006', 'SMT020518000007', 'SMT020518000008', 'SMT02051800009', 'SMT020518000010']",77,1051103002,"[{""tosmt"": ""SMT060418000270"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000261""}, {""tosmt"": ""SMT110418000600"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000551""}, {""tosmt"": ""SMT110418001550"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001531""}, {""tosmt"": ""SMT020518000010"", ""invoiceid"": ""POIN020520180004"", ""invoicedate"": ""02-05-2018"", ""fromsmt"": ""SMT020518000001""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""45677.96"", ""dealer_price"": ""32389.83"", ""enduser_price"": ""59322.03"", ""landing_price"": ""28919.49""}]",Not Print
5ac707df5ba9450cb45ab1f9,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,MIG400(N361),Jasic,MIG Welding Machine Jasic MIG400(N361),"['SMT060418000281', 'SMT060418000282', 'SMT060418000283', 'SMT060418000284', 'SMT060418000285', 'SMT060418000286', 'SMT060418000287', 'SMT060418000288', 'SMT060418000289', 'SMT060418000290', 'SMT110418000651', 'SMT110418000652', 'SMT110418000653', 'SMT110418000654', 'SMT110418000655', 'SMT110418000656', 'SMT110418000657', 'SMT110418000658', 'SMT110418000659', 'SMT110418000660', 'SMT110418000661', 'SMT110418000662', 'SMT110418000663', 'SMT110418000664', 'SMT110418000665', 'SMT110418000666', 'SMT110418000667', 'SMT110418000668', 'SMT110418000669', 'SMT110418000670', 'SMT110418000671', 'SMT110418000672', 'SMT110418000673', 'SMT110418000674', 'SMT110418000675', 'SMT110418000676', 'SMT110418000677', 'SMT110418000678', 'SMT110418000679', 'SMT110418000680', 'SMT110418000681', 'SMT110418000682', 'SMT110418000683', 'SMT110418000684', 'SMT110418000685', 'SMT110418000686', 'SMT110418000687', 'SMT110418000688', 'SMT110418000689', 'SMT110418000690', 'SMT110418000691', 'SMT110418000692', 'SMT110418000693', 'SMT110418000694', 'SMT110418000695', 'SMT110418000696', 'SMT110418000697', 'SMT110418000698', 'SMT110418000699', 'SMT110418000700', 'SMT110418001571', 'SMT110418001572', 'SMT110418001573', 'SMT110418001574', 'SMT110418001575', 'SMT110418001576', 'SMT110418001577', 'SMT110418001578', 'SMT110418001579', 'SMT110418001580', 'SMT110418001581', 'SMT110418001582', 'SMT110418001583', 'SMT110418001584', 'SMT110418001585', 'SMT110418001586', 'SMT110418001587', 'SMT110418001588', 'SMT110418001589', 'SMT110418001590']",80,1051103004,"[{""tosmt"": ""SMT060418000290"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000281""}, {""tosmt"": ""SMT110418000700"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000651""}, {""tosmt"": ""SMT110418001590"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001571""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707de5ba9450cb45ab1f1,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,ARC -300 (Z227),Jasic, Arc Welding Machine Jasic ARC -300(Z227),"['SMT060418000201', 'SMT060418000202', 'SMT060418000203', 'SMT060418000204', 'SMT060418000205', 'SMT060418000206', 'SMT060418000207', 'SMT060418000208', 'SMT060418000209', 'SMT060418000210', 'SMT110418000201', 'SMT110418000202', 'SMT110418000203', 'SMT110418000204', 'SMT110418000205', 'SMT110418000206', 'SMT110418000207', 'SMT110418000208', 'SMT110418000209', 'SMT110418000210', 'SMT110418000211', 'SMT110418000212', 'SMT110418000213', 'SMT110418000214', 'SMT110418000215', 'SMT110418000216', 'SMT110418000217', 'SMT110418000218', 'SMT110418000219', 'SMT110418000220', 'SMT110418000221', 'SMT110418000222', 'SMT110418000223', 'SMT110418000224', 'SMT110418000225', 'SMT110418000226', 'SMT110418000227', 'SMT110418000228', 'SMT110418000229', 'SMT110418000230', 'SMT110418000231', 'SMT110418000232', 'SMT110418000233', 'SMT110418000234', 'SMT110418000235', 'SMT110418000236', 'SMT110418000237', 'SMT110418000238', 'SMT110418000239', 'SMT110418000240', 'SMT110418000241', 'SMT110418000242', 'SMT110418000243', 'SMT110418000244', 'SMT110418000245', 'SMT110418000246', 'SMT110418000247', 'SMT110418000248', 'SMT110418000249', 'SMT110418000250', 'SMT110418001391', 'SMT110418001392', 'SMT110418001393', 'SMT110418001394', 'SMT110418001395', 'SMT110418001396', 'SMT110418001397', 'SMT110418001398', 'SMT110418001399', 'SMT110418001400', 'SMT110418001401', 'SMT110418001402', 'SMT110418001403', 'SMT110418001404', 'SMT110418001405', 'SMT110418001406', 'SMT110418001407', 'SMT110418001408', 'SMT110418001409', 'SMT110418001410']",80,1051101009,"[{""tosmt"": ""SMT060418000210"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000201""}, {""tosmt"": ""SMT110418000250"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000201""}, {""tosmt"": ""SMT110418001410"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001391""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707df5ba9450cb45ab1fb,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,MIG500(N308)2 ROLLER,Jasic,MIG Welding Machine Jasic MIG500(N308)2ROLLER,"['SMT060418000301', 'SMT060418000302', 'SMT060418000303', 'SMT060418000304', 'SMT060418000305', 'SMT060418000306', 'SMT060418000307', 'SMT060418000308', 'SMT060418000309', 'SMT060418000310', 'SMT060418000311', 'SMT060418000312', 'SMT060418000313', 'SMT060418000314', 'SMT060418000315', 'SMT060418000316', 'SMT060418000317', 'SMT060418000318', 'SMT060418000319', 'SMT060418000320', 'SMT110418000751', 'SMT110418000752', 'SMT110418000753', 'SMT110418000754', 'SMT110418000755', 'SMT110418000756', 'SMT110418000757', 'SMT110418000758', 'SMT110418000759', 'SMT110418000760', 'SMT110418000761', 'SMT110418000762', 'SMT110418000763', 'SMT110418000764', 'SMT110418000765', 'SMT110418000766', 'SMT110418000767', 'SMT110418000768', 'SMT110418000769', 'SMT110418000770', 'SMT110418000771', 'SMT110418000772', 'SMT110418000773', 'SMT110418000774', 'SMT110418000775', 'SMT110418000776', 'SMT110418000777', 'SMT110418000778', 'SMT110418000779', 'SMT110418000780', 'SMT110418000781', 'SMT110418000782', 'SMT110418000783', 'SMT110418000784', 'SMT110418000785', 'SMT110418000786', 'SMT110418000787', 'SMT110418000788', 'SMT110418000789', 'SMT110418000790', 'SMT110418000791', 'SMT110418000792', 'SMT110418000793', 'SMT110418000794', 'SMT110418000795', 'SMT110418000796', 'SMT110418000797', 'SMT110418000798', 'SMT110418000799', 'SMT110418000800', 'SMT110418001611', 'SMT110418001612', 'SMT110418001613', 'SMT110418001614', 'SMT110418001615', 'SMT110418001616', 'SMT110418001617', 'SMT110418001618', 'SMT110418001619', 'SMT110418001620', 'SMT110418001621', 'SMT110418001622', 'SMT110418001623', 'SMT110418001624', 'SMT110418001625', 'SMT110418001626', 'SMT110418001627', 'SMT110418001628', 'SMT110418001629', 'SMT110418001630']",90,1051103006,"[{""tosmt"": ""SMT060418000320"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000301""}, {""tosmt"": ""SMT110418000800"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000751""}, {""tosmt"": ""SMT110418001630"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001611""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707de5ba9450cb45ab1f3,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,CUT40,Jasic,Cut Welding Machine Jasic CUT40,"['SMT060418000221', 'SMT060418000222', 'SMT060418000223', 'SMT060418000224', 'SMT060418000225', 'SMT060418000226', 'SMT060418000227', 'SMT060418000228', 'SMT060418000229', 'SMT060418000230', 'SMT110418000301', 'SMT110418000302', 'SMT110418000303', 'SMT110418000304', 'SMT110418000305', 'SMT110418000306', 'SMT110418000307', 'SMT110418000308', 'SMT110418000309', 'SMT110418000310', 'SMT110418000311', 'SMT110418000312', 'SMT110418000313', 'SMT110418000314', 'SMT110418000315', 'SMT110418000316', 'SMT110418000317', 'SMT110418000318', 'SMT110418000319', 'SMT110418000320', 'SMT110418000321', 'SMT110418000322', 'SMT110418000323', 'SMT110418000324', 'SMT110418000325', 'SMT110418000326', 'SMT110418000327', 'SMT110418000328', 'SMT110418000329', 'SMT110418000330', 'SMT110418000331', 'SMT110418000332', 'SMT110418000333', 'SMT110418000334', 'SMT110418000335', 'SMT110418000336', 'SMT110418000337', 'SMT110418000338', 'SMT110418000339', 'SMT110418000340', 'SMT110418000341', 'SMT110418000342', 'SMT110418000343', 'SMT110418000344', 'SMT110418000345', 'SMT110418000346', 'SMT110418000347', 'SMT110418000348', 'SMT110418000349', 'SMT110418000350', 'SMT110418001431', 'SMT110418001432', 'SMT110418001433', 'SMT110418001434', 'SMT110418001435', 'SMT110418001436', 'SMT110418001437', 'SMT110418001438', 'SMT110418001439', 'SMT110418001440', 'SMT110418001441', 'SMT110418001442', 'SMT110418001443', 'SMT110418001444', 'SMT110418001445', 'SMT110418001446', 'SMT110418001447', 'SMT110418001448', 'SMT110418001449', 'SMT110418001450']",80,1051102001,"[{""tosmt"": ""SMT060418000230"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000221""}, {""tosmt"": ""SMT110418000350"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000301""}, {""tosmt"": ""SMT110418001450"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001431""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707df5ba9450cb45ab1fd,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,MIG315F(N202),Jasic,MIG Welding Machine Jasic MIG315F(N202),"['SMT060418000331', 'SMT060418000332', 'SMT060418000333', 'SMT060418000334', 'SMT060418000335', 'SMT060418000336', 'SMT060418000337', 'SMT060418000338', 'SMT060418000339', 'SMT060418000340', 'SMT110418000851', 'SMT110418000852', 'SMT110418000853', 'SMT110418000854', 'SMT110418000855', 'SMT110418000856', 'SMT110418000857', 'SMT110418000858', 'SMT110418000859', 'SMT110418000860', 'SMT110418000861', 'SMT110418000862', 'SMT110418000863', 'SMT110418000864', 'SMT110418000865', 'SMT110418000866', 'SMT110418000867', 'SMT110418000868', 'SMT110418000869', 'SMT110418000870', 'SMT110418000871', 'SMT110418000872', 'SMT110418000873', 'SMT110418000874', 'SMT110418000875', 'SMT110418000876', 'SMT110418000877', 'SMT110418000878', 'SMT110418000879', 'SMT110418000880', 'SMT110418000881', 'SMT110418000882', 'SMT110418000883', 'SMT110418000884', 'SMT110418000885', 'SMT110418000886', 'SMT110418000887', 'SMT110418000888', 'SMT110418000889', 'SMT110418000890', 'SMT110418000891', 'SMT110418000892', 'SMT110418000893', 'SMT110418000894', 'SMT110418000895', 'SMT110418000896', 'SMT110418000897', 'SMT110418000898', 'SMT110418000899', 'SMT110418000900', 'SMT110418001651', 'SMT110418001652', 'SMT110418001653', 'SMT110418001654', 'SMT110418001655', 'SMT110418001656', 'SMT110418001657', 'SMT110418001658', 'SMT110418001659', 'SMT110418001660', 'SMT110418001661', 'SMT110418001662', 'SMT110418001663', 'SMT110418001664', 'SMT110418001665', 'SMT110418001666', 'SMT110418001667', 'SMT110418001668', 'SMT110418001669', 'SMT110418001670']",80,1051103008,"[{""tosmt"": ""SMT060418000340"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000331""}, {""tosmt"": ""SMT110418000900"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000851""}, {""tosmt"": ""SMT110418001670"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001651""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ac707df5ba9450cb45ab1ff,5a1414e55ba9450d0912357e,5a7ad11d534ade09fee2534f,WH-KATHEDAN,840,TIG200E WITH MMA,Jasic,TIG Welding Machine Jasic TIG200E WITH MMA,"['SMT110418000961', 'SMT110418000962', 'SMT110418000963', 'SMT110418000964', 'SMT110418000965', 'SMT110418000966', 'SMT110418000967', 'SMT110418000968', 'SMT110418000969', 'SMT110418000970', 'SMT110418000971', 'SMT110418000972', 'SMT110418000973', 'SMT110418000974', 'SMT110418000975', 'SMT110418000976', 'SMT110418000977', 'SMT110418000978', 'SMT110418000979', 'SMT110418000980', 'SMT110418000981', 'SMT110418000982', 'SMT110418000983', 'SMT110418000984', 'SMT110418000985', 'SMT110418000986', 'SMT110418000987', 'SMT110418000988', 'SMT110418000989', 'SMT110418000990', 'SMT110418000991', 'SMT110418000992', 'SMT110418000993', 'SMT110418000994', 'SMT110418000995', 'SMT110418000996', 'SMT110418000997', 'SMT110418000998', 'SMT11041800999', 'SMT110418001000', 'SMT110418001691', 'SMT110418001692', 'SMT110418001693', 'SMT110418001694', 'SMT110418001695', 'SMT110418001696', 'SMT110418001697', 'SMT110418001698', 'SMT110418001699', 'SMT110418001700', 'SMT110418001701', 'SMT110418001702', 'SMT110418001703', 'SMT110418001704', 'SMT110418001705', 'SMT110418001706', 'SMT110418001707', 'SMT110418001708', 'SMT110418001709', 'SMT110418001710', 'SMT020518000011', 'SMT020518000012', 'SMT020518000013', 'SMT020518000014', 'SMT020518000015', 'SMT020518000016', 'SMT020518000017', 'SMT020518000018', 'SMT020518000019', 'SMT020518000020']",70,1051106001,"[{""tosmt"": ""SMT060418000360"", ""invoiceid"": ""POIN060420180001"", ""invoicedate"": ""06-04-2018"", ""fromsmt"": ""SMT060418000351""}, {""tosmt"": ""SMT110418001000"", ""invoiceid"": ""POIN110420180001"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418000951""}, {""tosmt"": ""SMT110418001710"", ""invoiceid"": ""POIN110420180002"", ""invoicedate"": ""11-04-2018"", ""fromsmt"": ""SMT110418001691""}, {""tosmt"": ""SMT020518000020"", ""invoiceid"": ""POIN020520180004"", ""invoicedate"": ""02-05-2018"", ""fromsmt"": ""SMT020518000011""}]","[{""bulk_unit_price"": ""1"", ""bulk_qty"": ""1"", ""offer_price"": ""16541.95"", ""dealer_price"": ""11815.68"", ""enduser_price"": ""18644.07"", ""landing_price"": ""9088.98""}]",Not Print
